IMDB_ID,Title,Year,Release_Month,Age_Rating,Genre,Directors,Actors,Producers,Writers,Composers,Runtime,Cinematographers,Production_Companies,Country,Language,Average_Rating,Budget,Budget_Normalized,Revenue_Normalized,num_genre,num_directors,num_actors,num_producers,num_writers,num_composers,num_cinematographers,num_production_companies
tt0468569,The Dark Knight,2008.0,5,PG-13,"['Drama', 'Action', 'Crime', 'Thriller']",['Christopher Nolan'],"['Christian Bale', 'Heath Ledger', 'Aaron Eckhart', 'Michael Caine', 'Maggie Gyllenhaal', 'Gary Oldman', 'Morgan Freeman', 'Monique Gabriela Curnen', 'Ron Dean', 'Cillian Murphy']","['Christopher Nolan', 'Charles Roven', 'Emma Thomas']","['Jonathan Nolan', 'Christopher Nolan']","['Hans Zimmer', 'James Newton Howard']",152.0,['Wally Pfister'],"['Warner Bros. Pictures', 'Legendary Pictures', 'Syncopy', 'DC']","United States, United Kingdom","English, Mandarin",8.825,185000000,3.4701188306007844,4.928745241802031,4,1,10,3,2,2,1,4
tt8041270,Jurassic World Dominion,2022.0,6,PG-13,"['Adventure', 'Action', 'Science Fiction']",['Colin Trevorrow'],"['Chris Pratt', 'Bryce Dallas Howard', 'Laura Dern', 'Sam Neill', 'Jeff Goldblum', 'DeWanda Wise', 'Mamoudou Athie', 'Isabella Sermon', 'Campbell Scott', 'BD Wong']","['Frank Marshall', 'Patrick Crowley']","['Emily Carmichael', 'Colin Trevorrow']",['Michael Giacchino'],147.0,['John Schwartzman'],"['Amblin Entertainment', 'Universal Pictures']","United States, China, Malta","English, Maltese, French",4.75,250000000,4.9091194094918364,4.914738496239797,3,1,10,2,2,1,1,2
tt2283362,Jumanji: Welcome to the Jungle,2017.0,2,PG-13,"['Adventure', 'Comedy', 'Fantasy', 'Action', 'Family']",['Jake Kasdan'],"['Dwayne Johnson', 'Kevin Hart', 'Jack Black', 'Karen Gillan', 'Rhys Darby', 'Bobby Cannavale', 'Nick Jonas', 'Alex Wolff', ""Ser'Darius Blain"", 'Madison Iseman']","['William Teitler', 'Matt Tolmach']","['Chris McKenna', 'Erik Sommers', 'Scott Rosenberg', 'Jeff Pinkner']",['Henry Jackman'],119.0,['Gyula Pados'],"['Matt Tolmach Productions', 'Seven Bucks Productions', 'Columbia Pictures']","United States, Australia, Canada, Mexico, India, United Kingdom",English,6.825,90000000,1.3669641383753997,4.878700842041362,5,1,10,2,4,1,1,3
tt0449088,Pirates of the Caribbean: At World's End,2007.0,8,PG-13,"['Adventure', 'Fantasy', 'Action']",['Gore Verbinski'],"['Johnny Depp', 'Geoffrey Rush', 'Orlando Bloom', 'Keira Knightley', 'Jack Davenport', 'Bill Nighy', 'Jonathan Pryce', 'Lee Arenberg', 'Mackenzie Crook', 'Kevin McNally']","['Eric McLeod', 'Jerry Bruckheimer', 'Pat Sandston', 'Peter Kohn', 'Jack Kney']","['Terry Rossio', 'Ted Elliott']",['Hans Zimmer'],169.0,['Dariusz Wolski'],"['Jerry Bruckheimer Films', 'Second Mate Productions', 'Walt Disney Pictures']",United States,English,5.925,300000000,6.016042931715724,4.696053089221422,3,1,10,5,2,1,1,3
tt1170358,The Hobbit: The Desolation of Smaug,2013.0,2,PG-13,"['Fantasy', 'Adventure', 'Action']",['Peter Jackson'],"['Ian McKellen', 'Martin Freeman', 'Richard Armitage', 'Benedict Cumberbatch', 'Orlando Bloom', 'Evangeline Lilly', 'Lee Pace', 'Luke Evans', 'Stephen Fry', 'Ken Stott']","['Carolynne Cunningham', 'Peter Jackson', 'Fran Walsh', 'Zane Weiner']","['Fran Walsh', 'Philippa Boyens', 'Peter Jackson', 'Guillermo del Toro']",['Howard Shore'],161.0,['Andrew Lesnie'],"['New Line Cinema', 'Metro-Goldwyn-Mayer', 'WingNut Films']","New Zealand, United States",English,7.35,250000000,4.9091194094918364,4.678187731056785,3,1,10,4,4,1,1,3
tt9419884,Doctor Strange in the Multiverse of Madness,2022.0,8,PG-13,"['Fantasy', 'Action', 'Adventure']",['Sam Raimi'],"['Benedict Cumberbatch', 'Xochitl Gomez', 'Elizabeth Olsen', 'Chiwetel Ejiofor', 'Benedict Wong', 'Rachel McAdams', 'Jett Klyne', 'Julian Hilliard', 'Michael Stuhlbarg', 'Hayley Atwell']",['Kevin Feige'],['Michael Waldron'],['Danny Elfman'],126.0,['John Mathieson'],"['Marvel Studios', 'Kevin Feige Productions']",United States,"English, Spanish, Chinese",6.875,200000000,3.8021958872679504,4.663943056399476,3,1,10,1,1,1,1,2
tt0167261,The Lord of the Rings: The Two Towers,2002.0,2,PG-13,"['Adventure', 'Fantasy', 'Action']",['Peter Jackson'],"['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Sean Astin', 'Andy Serkis', 'John Rhys-Davies', 'Orlando Bloom', 'Bernard Hill', 'Miranda Otto', 'Dominic Monaghan']","['Peter Jackson', 'Barrie M. Osborne', 'Fran Walsh']","['Philippa Boyens', 'Fran Walsh', 'Stephen Sinclair', 'Peter Jackson']",['Howard Shore'],179.0,['Andrew Lesnie'],"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']","New Zealand, United States","English, Sindarin, Old English",8.85,79000000,1.1234409634861446,4.503873945272373,3,1,10,3,4,1,1,3
tt0413300,Spider-Man 3,2007.0,8,PG-13,"['Action', 'Adventure', 'Science Fiction']",['Sam Raimi'],"['Tobey Maguire', 'Kirsten Dunst', 'James Franco', 'Thomas Haden Church', 'Topher Grace', 'Bryce Dallas Howard', 'Rosemary Harris', 'J.K. Simmons', 'James Cromwell', 'Dylan Baker']","['Avi Arad', 'Grant Curtis', 'Laura Ziskin']","['Alvin Sargent', 'Sam Raimi', 'Ivan Raimi']",['Christopher Young'],139.0,['Bill Pope'],"['Laura Ziskin Productions', 'Marvel Studios', 'Columbia Pictures']",United States,"English, French",6.225,258000000,5.086227173047659,4.333949259738736,3,1,10,3,3,1,1,3
tt2379713,Spectre,2015.0,10,PG-13,"['Action', 'Adventure', 'Thriller']",['Sam Mendes'],"['Daniel Craig', 'Christoph Waltz', 'Léa Seydoux', 'Ralph Fiennes', 'Monica Bellucci', 'Ben Whishaw', 'Naomie Harris', 'Dave Bautista', 'Andrew Scott', 'Rory Kinnear']","['Michael G. Wilson', 'Barbara Broccoli']","['John Logan', 'Jez Butterworth', 'Robert Wade', 'Neal Purvis']",['Thomas Newman'],148.0,['Hoyte van Hoytema'],"['Metro-Goldwyn-Mayer', 'Columbia Pictures', 'EON Productions', 'B24']","United Kingdom, United States, Morocco, Italy, Austria, Canada, Mexico","English, German, Italian, Spanish, French, Ukrainian",6.425,245000000,4.798427057269448,4.256457416674946,3,1,10,2,4,1,1,4
tt2250912,Spider-Man: Homecoming,2017.0,5,PG-13,"['Action', 'Adventure', 'Science Fiction', 'Drama']",['Jon Watts'],"['Tom Holland', 'Michael Keaton', 'Robert Downey Jr.', 'Marisa Tomei', 'Jon Favreau', 'Gwyneth Paltrow', 'Zendaya', 'Donald Glover', 'Jacob Batalon', 'Laura Harrier']","['Kevin Feige', 'Amy Pascal']","['John Francis Daley', 'Chris McKenna', 'Christopher Ford', 'Jon Watts', 'Jonathan Goldstein', 'Erik Sommers']",['Michael Giacchino'],133.0,['Salvatore Totino'],"['Marvel Studios', 'Pascal Pictures', 'LStar Capital', 'Columbia Pictures']",United States,"English, Spanish",7.8,175000000,3.2487341261560068,4.253522532626273,4,1,10,2,6,1,1,4
tt2975590,Batman v Superman: Dawn of Justice,2016.0,7,PG-13,"['Action', 'Adventure', 'Fantasy']",['Zack Snyder'],"['Ben Affleck', 'Henry Cavill', 'Jesse Eisenberg', 'Gal Gadot', 'Amy Adams', 'Diane Lane', 'Laurence Fishburne', 'Jeremy Irons', 'Holly Hunter', 'Scoot McNairy']","['Charles Roven', 'Deborah Snyder']","['David S. Goyer', 'Chris Terrio']","['Tom Holkenborg', 'Hans Zimmer']",151.0,['Larry Fong'],"['Warner Bros. Pictures', 'RatPac Entertainment', 'Atlas Entertainment', 'DC Entertainment', 'Cruel & Unusual Films']","United States, Morocco",English,4.925,250000000,4.9091194094918364,4.222016572203859,3,1,10,2,2,2,1,5
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001.0,2,PG-13,"['Adventure', 'Fantasy', 'Action']",['Peter Jackson'],"['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Sean Astin', 'Ian Holm', 'Liv Tyler', 'Christopher Lee', 'Sean Bean', 'Billy Boyd', 'Dominic Monaghan']","['Peter Jackson', 'Barrie M. Osborne', 'Tim Sanders', 'Fran Walsh']","['Fran Walsh', 'Philippa Boyens', 'Peter Jackson']",['Howard Shore'],178.0,['Andrew Lesnie'],"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']","New Zealand, United States, United Kingdom","English, Sindarin",8.925,93000000,1.4333795497088329,4.2057621425285765,3,1,10,4,3,1,1,3
tt1951264,The Hunger Games: Catching Fire,2013.0,9,PG-13,"['Adventure', 'Action', 'Science Fiction']",['Francis Lawrence'],"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks', 'Donald Sutherland', 'Lenny Kravitz', 'Philip Seymour Hoffman', 'Jeffrey Wright', 'Stanley Tucci']","['Nina Jacobson', 'Jon Kilik']","['Simon Beaufoy', 'Michael Arndt']","['Ellie Goulding', 'James Newton Howard']",146.0,['Jo Willems'],"['Lionsgate', 'Color Force']",United States,English,7.875,130000000,2.252502956154509,4.171257114957924,3,1,10,2,2,2,1,2
tt3896198,Guardians of the Galaxy Vol. 2,2017.0,0,PG-13,"['Science Fiction', 'Adventure', 'Action']",['James Gunn'],"['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Kurt Russell', 'Michael Rooker', 'Karen Gillan', 'Pom Klementieff', 'Sylvester Stallone']",['Kevin Feige'],['James Gunn'],['Tyler Bates'],136.0,['Henry Braham'],['Marvel Studios'],United States,English,7.6,200000000,3.8021958872679504,4.164440944693275,3,1,10,1,1,1,1,1
tt9114286,Black Panther: Wakanda Forever,2022.0,9,PG-13,"['Action', 'Adventure', 'Science Fiction']",['Ryan Coogler'],"['Letitia Wright', 'Tenoch Huerta Mejía', ""Lupita Nyong'o"", 'Danai Gurira', 'Winston Duke', 'Angela Bassett', 'Martin Freeman', 'Julia Louis-Dreyfus', 'Dominique Thorne', 'Florence Kasumba']","['Nate Moore', 'Kevin Feige']","['Ryan Coogler', 'Joe Robert Cole']",['Ludwig Göransson'],161.0,['Autumn Durald Arkapaw'],['Marvel Studios'],United States,"English, Xhosa, Maya, Spanish, Haitian, French",7.199999999999999,250000000,4.9091194094918364,4.139178636293434,3,1,10,2,2,1,1,1
tt1270797,Venom,2018.0,11,PG-13,"['Science Fiction', 'Action']",['Ruben Fleischer'],"['Tom Hardy', 'Michelle Williams', 'Riz Ahmed', 'Scott Haze', 'Reid Scott', 'Jenny Slate', 'Melora Walters', 'Woody Harrelson', 'Peggy Lu', 'Malcolm C. Murray']","['Avi Arad', 'Matt Tolmach', 'Amy Pascal']","['Scott Rosenberg', 'Jeff Pinkner', 'Kelly Marcel']",['Ludwig Göransson'],112.0,['Matthew Libatique'],"['Matt Tolmach Productions', 'Pascal Pictures', 'Marvel Entertainment', 'Tencent Pictures', 'Arad Productions', 'Columbia Pictures']","United States, China","English, Mandarin, Malay",5.0,116000000,1.9425643699318207,4.122801724593574,2,1,10,3,3,1,1,6
tt3501632,Thor: Ragnarok,2017.0,10,PG-13,"['Action', 'Adventure', 'Science Fiction']",['Taika Waititi'],"['Chris Hemsworth', 'Mark Ruffalo', 'Tom Hiddleston', 'Cate Blanchett', 'Idris Elba', 'Jeff Goldblum', 'Tessa Thompson', 'Karl Urban', 'Anthony Hopkins', 'Benedict Cumberbatch']",['Kevin Feige'],"['Craig Kyle', 'Christopher L. Yost', 'Eric Pearson']",['Mark Mothersbaugh'],130.0,['Javier Aguirresarobe'],['Marvel Studios'],United States,English,8.05,180000000,3.359426478378396,4.118549567106317,3,1,10,1,3,1,1,1
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005.0,8,PG-13,"['Adventure', 'Action', 'Science Fiction']",['George Lucas'],"['Hayden Christensen', 'Ewan McGregor', 'Natalie Portman', 'Ian McDiarmid', 'Samuel L. Jackson', 'Jimmy Smits', 'Frank Oz', 'Anthony Daniels', 'Christopher Lee', 'Keisha Castle-Hughes']",['Rick McCallum'],['George Lucas'],['John Williams'],140.0,['David Tattersall'],['Lucasfilm Ltd.'],"United States, Italy, Switzerland, Thailand, United Kingdom",English,7.425,113000000,1.8761489585983877,4.089770275633359,3,1,10,1,1,1,1,1
tt6791350,Guardians of the Galaxy Vol. 3,2023.0,8,PG-13,"['Science Fiction', 'Adventure', 'Action', 'Comedy']",['James Gunn'],"['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Karen Gillan', 'Pom Klementieff', 'Vin Diesel', 'Bradley Cooper', 'Sean Gunn', 'Chukwudi Iwuji', 'Will Poulter']",['Kevin Feige'],['James Gunn'],['John Murphy'],150.0,['Henry Braham'],"['Marvel Studios', 'Kevin Feige Productions']","United States, New Zealand, France, Canada","English, Russian",7.6,250000000,4.9091194094918364,4.065886172276689,4,1,10,1,1,1,1,2
tt1375666,Inception,2010.0,5,PG-13,"['Action', 'Science Fiction', 'Adventure']",['Christopher Nolan'],"['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Ken Watanabe', 'Tom Hardy', 'Elliot Page', 'Dileep Rao', 'Cillian Murphy', 'Tom Berenger', 'Marion Cotillard', 'Pete Postlethwaite']","['Christopher Nolan', 'Emma Thomas', 'Kanjirô Sakura', 'Yoshikuni Taki']",['Christopher Nolan'],['Hans Zimmer'],148.0,['Wally Pfister'],"['Legendary Pictures', 'Syncopy', 'Warner Bros. Pictures']","United States, United Kingdom","English, Japanese, French",8.325,160000000,2.9166570694888407,4.030226283170277,3,1,10,4,1,1,1,3
tt1055369,Transformers: Revenge of the Fallen,2009.0,6,PG-13,"['Science Fiction', 'Action', 'Adventure']",['Michael Bay'],"['Shia LaBeouf', 'Megan Fox', 'Peter Cullen', 'Hugo Weaving', 'Tony Todd', 'Josh Duhamel', 'Tyrese Gibson', 'John Turturro', 'Ramón Rodríguez', 'Kevin Dunn']","['Lorenzo di Bonaventura', 'Don Murphy', 'Tom DeSanto', 'Ian Bryce']","['Roberto Orci', 'Alex Kurtzman', 'Ehren Kruger']",['Steve Jablonsky'],149.0,['Ben Seresin'],"['DreamWorks Pictures', 'Paramount Pictures', 'di Bonaventura Pictures', 'DeSanto/Murphy Productions', 'Ian Bryce Productions']","United States, Jordan, United Kingdom","English, Spanish",4.4,200000000,3.8021958872679504,4.015423909271385,3,1,10,4,3,1,1,5
tt0451279,Wonder Woman,2017.0,8,PG-13,"['Action', 'Adventure', 'Fantasy']",['Patty Jenkins'],"['Gal Gadot', 'Chris Pine', 'Connie Nielsen', 'Robin Wright', 'Danny Huston', 'David Thewlis', 'Saïd Taghmaoui', 'Ewen Bremner', 'Eugene Brave Rock', 'Lucy Davis']","['Zack Snyder', 'Charles Roven', 'Richard Suckle', 'Deborah Snyder']",['Allan Heinberg'],['Rupert Gregson-Williams'],141.0,['Matthew Jensen'],"['Atlas Entertainment', 'Cruel & Unusual Films', 'DC Films']","United States, China, Hong Kong","English, German, Dutch, Flemish, French, Spanish, Chinese, Greek, Ancient (to 1453), North American Indian",7.85,149000000,2.673133894599586,3.9484777934934407,3,1,10,4,1,1,1,3
tt0145487,Spider-Man,2002.0,8,PG-13,"['Action', 'Science Fiction']",['Sam Raimi'],"['Tobey Maguire', 'Willem Dafoe', 'Kirsten Dunst', 'James Franco', 'Cliff Robertson', 'Rosemary Harris', 'J.K. Simmons', 'Joe Manganiello', 'Gerry Becker', 'Bill Nunn']","['Ian Bryce', 'Laura Ziskin']",['David Koepp'],['Danny Elfman'],121.0,['Don Burgess'],"['Marvel Enterprises', 'Laura Ziskin Productions', 'Columbia Pictures']",United States,English,7.75,139000000,2.4517491901548087,3.936198481991093,2,1,10,2,1,1,1,3
tt0116629,Independence Day,1996.0,6,PG-13,"['Action', 'Adventure', 'Science Fiction']",['Roland Emmerich'],"['Will Smith', 'Bill Pullman', 'Jeff Goldblum', 'Mary McDonnell', 'Judd Hirsch', 'Robert Loggia', 'Randy Quaid', 'Margaret Colin', 'James Rebhorn', 'Harvey Fierstein']",['Dean Devlin'],"['Roland Emmerich', 'Dean Devlin']",['David Arnold'],145.0,['Karl Walter Lindenlaub'],"['20th Century Fox', 'Centropolis Entertainment']",United States,English,6.65,75000000,1.0348870817082336,3.912815619112594,3,1,10,1,2,1,1,2
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017.0,8,PG-13,"['Adventure', 'Action', 'Fantasy']","['Espen Sandberg', 'Joachim Rønning']","['Johnny Depp', 'Javier Bardem', 'Geoffrey Rush', 'Brenton Thwaites', 'Kaya Scodelario', 'Kevin McNally', 'Golshifteh Farahani', 'David Wenham', 'Stephen Graham', 'Angus Barnett']",['Jerry Bruckheimer'],['Jeff Nathanson'],['Geoff Zanelli'],129.0,['Paul Cameron'],"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Infinitum Nihil']","United States, Australia, United Kingdom, Canada","English, Spanish",5.025,230000000,4.466350000602282,3.796225406574445,3,2,10,1,1,1,1,3
tt4912910,Mission: Impossible - Fallout,2018.0,5,PG-13,"['Action', 'Adventure']",['Christopher McQuarrie'],"['Tom Cruise', 'Henry Cavill', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson', 'Sean Harris', 'Angela Bassett', 'Vanessa Kirby', 'Michelle Monaghan', 'Wes Bentley']","['J.J. Abrams', 'Tom Cruise', 'David Ellison', 'Dana Goldberg', 'Raphaël Benoliel', 'Bryan Burk', 'Don Granger', 'Christopher McQuarrie', 'Jake Myers']",['Christopher McQuarrie'],['Lorne Balfe'],147.0,"['Rob Hardy', 'Hugues Espinasse']","['Paramount Pictures', 'Bad Robot', 'Skydance Media', 'TC Productions']","United States, China, France, Norway","English, French",8.4,178000000,3.31514953748944,3.773079034316614,2,1,10,9,1,1,2,4
tt1190080,2012,2009.0,10,PG-13,"['Action', 'Adventure', 'Science Fiction']",['Roland Emmerich'],"['John Cusack', 'Amanda Peet', 'Chiwetel Ejiofor', 'Thandiwe Newton', 'Oliver Platt', 'Tom McCarthy', 'Woody Harrelson', 'Danny Glover', 'Liam James', 'Morgan Lily']","['Larry Franco', 'Mark Gordon', 'Harald Kloser']","['Roland Emmerich', 'Harald Kloser']","['Harald Kloser', 'Thomas Wander']",158.0,['Dean Semler'],"['Columbia Pictures', 'Centropolis Entertainment', 'Farewell Productions', 'The Mark Gordon Company']",United States,"English, French, Tibetan, Mandarin, Russian, Hindi, Portuguese, Latin, Italian, Spanish",5.15,200000000,3.8021958872679504,3.770688566691135,3,1,10,3,2,2,1,4
tt0316654,Spider-Man 2,2004.0,6,PG-13,"['Action', 'Adventure', 'Science Fiction']",['Sam Raimi'],"['Tobey Maguire', 'Kirsten Dunst', 'James Franco', 'Alfred Molina', 'Rosemary Harris', 'J.K. Simmons', 'Donna Murphy', 'Daniel Gillies', 'Dylan Baker', 'Bill Nunn']","['Laura Ziskin', 'Lorne Orleans', 'Avi Arad']",['Alvin Sargent'],['Danny Elfman'],127.0,['Bill Pope'],"['Marvel Enterprises', 'Laura Ziskin Productions', 'Columbia Pictures']",United States,"English, Russian, Chinese",8.1,200000000,3.8021958872679504,3.7585219338745786,3,1,10,3,1,1,1,3
tt1905041,Fast & Furious 6,2013.0,8,PG-13,"['Action', 'Thriller', 'Crime']",['Justin Lin'],"['Vin Diesel', 'Paul Walker', 'Dwayne Johnson', 'Jordana Brewster', 'Michelle Rodriguez', 'Tyrese Gibson', 'Sung Kang', 'Gal Gadot', 'Ludacris', 'Luke Evans']","['Neal H. Moritz', 'Clayton Townsend', 'Vin Diesel']",['Chris Morgan'],['Lucas Vidal'],130.0,['Stephen F. Windon'],"['Relativity Media', 'Original Film', 'One Race']","Japan, United States","English, Spanish, Russian, Japanese, Cantonese, Dutch, Danish, Ukrainian",6.75,160000000,2.9166570694888407,3.7570212902324736,3,1,10,3,1,1,1,3
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008.0,8,PG-13,"['Adventure', 'Action']",['Steven Spielberg'],"['Harrison Ford', 'Cate Blanchett', 'Karen Allen', 'Shia LaBeouf', 'Ray Winstone', 'John Hurt', 'Jim Broadbent', 'Igor Jijikine', 'Dimitri Diatchenko', 'Ilia Volok']",['Frank Marshall'],['David Koepp'],['John Williams'],122.0,['Janusz Kamiński'],"['Paramount Pictures', 'Lucasfilm Ltd.']",United States,"English, German, Russian",6.6,185000000,3.4701188306007844,3.745817653606847,2,1,10,1,1,1,1,2
tt5463162,Deadpool 2,2018.0,8,R,"['Action', 'Comedy', 'Adventure']",['David Leitch'],"['Ryan Reynolds', 'Josh Brolin', 'Morena Baccarin', 'Julian Dennison', 'Zazie Beetz', 'T.J. Miller', 'Leslie Uggams', 'Karan Soni', 'Brianna Hildebrand', 'Jack Kesy']","['Simon Kinberg', 'Lauren Shuler Donner', 'Ryan Reynolds']","['Paul Wernick', 'Ryan Reynolds', 'Rhett Reese']",['Tyler Bates'],119.0,['Jonathan Sela'],"['Maximum Effort', 'Genre Films', '20th Century Fox', 'Marvel Entertainment']","United States, Canada","English, Cantonese, Spanish, Russian",7.525,110000000,1.8097335472649545,3.74180403317366,3,1,10,3,3,1,1,4
tt1431045,Deadpool,2016.0,3,R,"['Action', 'Adventure', 'Comedy']",['Tim Miller'],"['Ryan Reynolds', 'Morena Baccarin', 'Ed Skrein', 'T.J. Miller', 'Gina Carano', 'Leslie Uggams', 'Brianna Hildebrand', 'Stefan Kapičić', 'Karan Soni', 'Randal Reeder']","['Ryan Reynolds', 'Lauren Shuler Donner', 'Simon Kinberg']","['Rhett Reese', 'Paul Wernick']",['Tom Holkenborg'],108.0,['Ken Seng'],"['20th Century Fox', ""The Donners' Company"", 'Genre Films', 'Marvel Entertainment']",United States,English,7.65,58000000,0.6585330841521122,3.725197606096952,3,1,10,3,2,1,1,4
tt2382320,No Time to Die,2021.0,11,PG-13,"['Action', 'Thriller', 'Adventure']",['Cary Joji Fukunaga'],"['Daniel Craig', 'Léa Seydoux', 'Rami Malek', 'Lashana Lynch', 'Ralph Fiennes', 'Ben Whishaw', 'Naomie Harris', 'Rory Kinnear', 'Jeffrey Wright', 'Billy Magnussen']","['Barbara Broccoli', 'Michael G. Wilson']","['Robert Wade', 'Phoebe Waller-Bridge', 'Neal Purvis', 'Cary Joji Fukunaga']",['Hans Zimmer'],163.0,['Linus Sandgren'],"['EON Productions', 'Metro-Goldwyn-Mayer']","United Kingdom, United States","English, French, Italian, Russian, Spanish, Norwegian, German",7.45,250000000,4.9091194094918364,3.678057317889064,3,1,10,2,4,1,1,2
tt2015381,Guardians of the Galaxy,2014.0,5,PG-13,"['Action', 'Science Fiction', 'Adventure']",['James Gunn'],"['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Lee Pace', 'Michael Rooker', 'Karen Gillan', 'Djimon Hounsou', 'John C. Reilly']",['Kevin Feige'],"['James Gunn', 'Nicole Perlman']",['Tyler Bates'],121.0,['Ben Davis'],['Marvel Studios'],"United States, United Kingdom",English,8.175,170000000,3.1380417739336184,3.670585805825745,3,1,10,1,2,1,1,1
tt10648342,Thor: Love and Thunder,2022.0,5,PG-13,"['Fantasy', 'Action', 'Comedy']",['Taika Waititi'],"['Chris Hemsworth', 'Natalie Portman', 'Christian Bale', 'Tessa Thompson', 'Taika Waititi', 'Russell Crowe', 'Jaimie Alexander', 'Idris Elba', 'Chris Pratt', 'Dave Bautista']","['Brad Winderbaum', 'Kevin Feige']","['Taika Waititi', 'Jennifer Kaytin Robinson']","['Nami Melumad', 'Michael Giacchino']",118.0,['Barry Idoine'],"['Marvel Studios', 'Kevin Feige Productions']","Australia, United States",English,6.15,250000000,4.9091194094918364,3.606117182660783,3,1,10,2,2,2,1,2
tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019.0,1,PG-13,"['Action', 'Adventure', 'Comedy']",['David Leitch'],"['Dwayne Johnson', 'Jason Statham', 'Idris Elba', 'Vanessa Kirby', 'Helen Mirren', 'Eiza González', 'Eddie Marsan', ""Eliana Su'a"", 'Cliff Curtis', 'Lori Pelenise Tuisano']","['Hiram Garcia', 'Dwayne Johnson', 'Jason Statham', 'Chris Morgan']","['Chris Morgan', 'Drew Pearce']",['Tyler Bates'],137.0,['Jonathan Sela'],"['Chris Morgan Productions', 'Seven Bucks Productions', 'Universal Pictures']","United States, Japan, United Kingdom","English, Samoan, Russian",6.5,200000000,3.8021958872679504,3.601769168495986,3,1,10,4,2,1,1,3
tt1587310,Maleficent,2014.0,8,PG,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",['Robert Stromberg'],"['Angelina Jolie', 'Elle Fanning', 'Imelda Staunton', 'Sharlto Copley', 'Lesley Manville', 'Juno Temple', 'Sam Riley', 'Brenton Thwaites', 'Kenneth Cranham', 'Sarah Flind']",['Joe Roth'],['Linda Woolverton'],['James Newton Howard'],97.0,['Dean Semler'],"['Walt Disney Pictures', 'Roth Films']","United States, Canada, United Kingdom",English,6.25,180000000,3.359426478378396,3.5933054510689733,5,1,10,1,1,1,1,2
tt0948470,The Amazing Spider-Man,2012.0,6,PG-13,"['Action', 'Adventure', 'Science Fiction']",['Marc Webb'],"['Andrew Garfield', 'Emma Stone', 'Rhys Ifans', 'Denis Leary', 'Martin Sheen', 'Sally Field', 'Irrfan Khan', 'Campbell Scott', 'Embeth Davidtz', 'Chris Zylka']","['Laura Ziskin', 'Avi Arad', 'Matt Tolmach']","['James Vanderbilt', 'Alvin Sargent', 'Steve Kloves']",['James Horner'],136.0,['John Schwartzman'],"['Marvel Entertainment', 'Laura Ziskin Productions', 'Columbia Pictures', 'Matt Tolmach Productions', 'Arad Productions']",United States,English,6.825,215000000,4.134272943935116,3.58999901179515,3,1,10,3,3,1,1,5
tt1386697,Suicide Squad,2016.0,1,PG-13,"['Action', 'Adventure', 'Fantasy']",['David Ayer'],"['Will Smith', 'Jared Leto', 'Margot Robbie', 'Joel Kinnaman', 'Viola Davis', 'Jai Courtney', 'Jay Hernandez', 'Adewale Akinnuoye-Agbaje', 'Cara Delevingne', 'Ike Barinholtz']","['Richard Suckle', 'Charles Roven']",['David Ayer'],['Steven Price'],123.0,['Roman Vasyanov'],"['Warner Bros. Pictures', 'RatPac Entertainment', 'DC Films', 'Atlas Entertainment']",United States,"English, Japanese, Spanish",4.6,175000000,3.2487341261560068,3.54260747367636,3,1,10,2,1,1,1,4
tt1877832,X-Men: Days of Future Past,2014.0,8,PG-13,"['Action', 'Adventure', 'Science Fiction']",['Bryan Singer'],"['Hugh Jackman', 'James McAvoy', 'Michael Fassbender', 'Patrick Stewart', 'Ian McKellen', 'Jennifer Lawrence', 'Halle Berry', 'Nicholas Hoult', 'Anna Paquin', 'Elliot Page']","['Bryan Singer', 'Simon Kinberg', 'Lauren Shuler Donner', 'Hutch Parker']",['Simon Kinberg'],['John Ottman'],132.0,['Newton Thomas Sigel'],"['Bad Hat Harry Productions', ""The Donners' Company"", '20th Century Fox', 'Marvel Entertainment', 'TSG Entertainment', 'Genre Films']","United Kingdom, United States, Canada","English, Vietnamese, French",7.975,250000000,4.9091194094918364,3.535348448709836,3,1,10,4,1,1,1,6
